ID,File,Line,Context
1300,unicode.zig,1055,"// which is within the valid codepoint range. |                     error.CodepointTooLarge => unreachable, |                 };"
1301,unicode.zig,1405,"return comptime blk: { |         const len: usize = calcUtf16LeLenImpl(utf8, surrogates) catch unreachable; |         var utf16le: [len:0]u16 = [_:0]u16{0} ** len;"
1302,unicode.zig,1493,"u8len += utf8Encode(codepoint, buf[u8len..]) catch |             utf8Encode(replacement_character, buf[u8len..]) catch unreachable; |         // make sure there's always enough room for another maximu..."
1303,unicode.zig,1642,"4 => utf8Decode4(bytes[0..4].*), |         else => unreachable, |     };"
1304,unicode.zig,1749,"|         const cp_len = utf8ByteSequenceLength(it.bytes[it.i]) catch unreachable; |         it.i += cp_len;"
1305,unicode.zig,1756,"const slice = it.nextCodepointSlice() orelse return null; |         return wtf8Decode(slice) catch unreachable; |     }"
1306,unicode.zig,1872,"var buf: [3]u8 = undefined; |         assert((utf8Encode(replacement_character, &buf) catch unreachable) == 3); |         break :blk buf;"
1307,unicode.zig,1882,"if (codepoint_slice.len == 3) { |             const codepoint = wtf8Decode(codepoint_slice) catch unreachable; |             if (isSurrogateCodepoint(codepoint)) {"
1308,unicode.zig,2182,"num_wtf8_bytes += utf8CodepointSequenceLength(codepoint) catch |err| switch (err) { |             error.CodepointTooLarge => unreachable, |         };"
1309,zig/Ast.zig,473,"'/' => ""comment"", |                     else => unreachable, |                 },"
1310,zig/Ast.zig,1064,"}, |                     else => unreachable, |                 }"
1311,zig/Ast.zig,1082,"} else { |                 unreachable; |             }"
1312,zig/Ast.zig,1917,".keyword_switch => .{ main_token, null }, |         else => unreachable, |     };"
1313,zig/Ast.zig,2186,"}, |         else => unreachable, |     };"
1314,zig/AstGen.zig,280,"}, |             else => unreachable, |         }"
1315,zig/AstGen.zig,436,"switch (node_tags[node]) { |         .root => unreachable, |         .@""usingnamespace"" => unreachable,"
1316,zig/AstGen.zig,437,".root => unreachable, |         .@""usingnamespace"" => unreachable, |         .test_decl => unreachable,"
1317,zig/AstGen.zig,438,".@""usingnamespace"" => unreachable, |         .test_decl => unreachable, |         .global_var_decl => unreachable,"
1318,zig/AstGen.zig,439,".test_decl => unreachable, |         .global_var_decl => unreachable, |         .local_var_decl => unreachable,"
1319,zig/AstGen.zig,440,".global_var_decl => unreachable, |         .local_var_decl => unreachable, |         .simple_var_decl => unreachable,"
1320,zig/AstGen.zig,441,".local_var_decl => unreachable, |         .simple_var_decl => unreachable, |         .aligned_var_decl => unreachable,"
1321,zig/AstGen.zig,442,".simple_var_decl => unreachable, |         .aligned_var_decl => unreachable, |         .switch_case => unreachable,"
1322,zig/AstGen.zig,443,".aligned_var_decl => unreachable, |         .switch_case => unreachable, |         .switch_case_inline => unreachable,"
1323,zig/AstGen.zig,444,".switch_case => unreachable, |         .switch_case_inline => unreachable, |         .switch_case_one => unreachable,"
1324,zig/AstGen.zig,445,".switch_case_inline => unreachable, |         .switch_case_one => unreachable, |         .switch_case_inline_one => unreachable,"
1325,zig/AstGen.zig,446,".switch_case_one => unreachable, |         .switch_case_inline_one => unreachable, |         .container_field_init => unreachable,"
1326,zig/AstGen.zig,447,".switch_case_inline_one => unreachable, |         .container_field_init => unreachable, |         .container_field_align => unreachable,"
1327,zig/AstGen.zig,448,".container_field_init => unreachable, |         .container_field_align => unreachable, |         .container_field => unreachable,"
1328,zig/AstGen.zig,449,".container_field_align => unreachable, |         .container_field => unreachable, |         .asm_output => unreachable,"
1329,zig/AstGen.zig,450,".container_field => unreachable, |         .asm_output => unreachable, |         .asm_input => unreachable,"
1330,zig/AstGen.zig,451,".asm_output => unreachable, |         .asm_input => unreachable, |"
1331,zig/AstGen.zig,646,"switch (node_tags[node]) { |         .root => unreachable, // Top-level declaration. |         .@""usingnamespace"" => unreachable, // Top-level declaration."
1332,zig/AstGen.zig,647,".root => unreachable, // Top-level declaration. |         .@""usingnamespace"" => unreachable, // Top-level declaration. |         .test_decl => unreachable, // Top-level declaration."
1333,zig/AstGen.zig,648,".@""usingnamespace"" => unreachable, // Top-level declaration. |         .test_decl => unreachable, // Top-level declaration. |         .container_field_init => unreachable, // Top-level declaration."
1334,zig/AstGen.zig,649,".test_decl => unreachable, // Top-level declaration. |         .container_field_init => unreachable, // Top-level declaration. |         .container_field_align => unreachable, // Top-level declaration..."
1335,zig/AstGen.zig,650,".container_field_init => unreachable, // Top-level declaration. |         .container_field_align => unreachable, // Top-level declaration. |         .container_field => unreachable, // Top-level decla..."
1336,zig/AstGen.zig,651,".container_field_align => unreachable, // Top-level declaration. |         .container_field => unreachable, // Top-level declaration. |         .fn_decl => unreachable, // Top-level declaration."
1337,zig/AstGen.zig,652,".container_field => unreachable, // Top-level declaration. |         .fn_decl => unreachable, // Top-level declaration. |"
1338,zig/AstGen.zig,654,"|         .global_var_decl => unreachable, // Handled in `blockExpr`. |         .local_var_decl => unreachable, // Handled in `blockExpr`."
1339,zig/AstGen.zig,655,".global_var_decl => unreachable, // Handled in `blockExpr`. |         .local_var_decl => unreachable, // Handled in `blockExpr`. |         .simple_var_decl => unreachable, // Handled in `blockExpr`."
1340,zig/AstGen.zig,656,".local_var_decl => unreachable, // Handled in `blockExpr`. |         .simple_var_decl => unreachable, // Handled in `blockExpr`. |         .aligned_var_decl => unreachable, // Handled in `blockExpr`."
1341,zig/AstGen.zig,657,".simple_var_decl => unreachable, // Handled in `blockExpr`. |         .aligned_var_decl => unreachable, // Handled in `blockExpr`. |         .@""defer"" => unreachable, // Handled in `blockExpr`."
1342,zig/AstGen.zig,658,".aligned_var_decl => unreachable, // Handled in `blockExpr`. |         .@""defer"" => unreachable, // Handled in `blockExpr`. |         .@""errdefer"" => unreachable, // Handled in `blockExpr`."
1343,zig/AstGen.zig,659,".@""defer"" => unreachable, // Handled in `blockExpr`. |         .@""errdefer"" => unreachable, // Handled in `blockExpr`. |"
1344,zig/AstGen.zig,661,"|         .switch_case => unreachable, // Handled in `switchExpr`. |         .switch_case_inline => unreachable, // Handled in `switchExpr`."
1345,zig/AstGen.zig,662,".switch_case => unreachable, // Handled in `switchExpr`. |         .switch_case_inline => unreachable, // Handled in `switchExpr`. |         .switch_case_one => unreachable, // Handled in `switchExpr`..."
1346,zig/AstGen.zig,663,".switch_case_inline => unreachable, // Handled in `switchExpr`. |         .switch_case_one => unreachable, // Handled in `switchExpr`. |         .switch_case_inline_one => unreachable, // Handled in `..."
1347,zig/AstGen.zig,664,".switch_case_one => unreachable, // Handled in `switchExpr`. |         .switch_case_inline_one => unreachable, // Handled in `switchExpr`. |         .switch_range => unreachable, // Handled in `switch..."
1348,zig/AstGen.zig,665,".switch_case_inline_one => unreachable, // Handled in `switchExpr`. |         .switch_range => unreachable, // Handled in `switchExpr`. |"
1349,zig/AstGen.zig,667,"|         .asm_output => unreachable, // Handled in `asmExpr`. |         .asm_input => unreachable, // Handled in `asmExpr`."
1350,zig/AstGen.zig,668,".asm_output => unreachable, // Handled in `asmExpr`. |         .asm_input => unreachable, // Handled in `asmExpr`. |"
1351,zig/AstGen.zig,670,"|         .for_range => unreachable, // Handled in `forExpr`. |"
1352,zig/AstGen.zig,798,".merge_error_sets => .merge_error_sets, |                 else => unreachable, |             };"
1353,zig/AstGen.zig,1015,"switch (ri.rl) { |                 .discard, .none, .ref => unreachable, // no result type |                 .ty, .coerced_ty => return res, // `decl_literal` does the coercion for us"
1354,zig/AstGen.zig,1359,".ellipsis3 => break :is_var_args true, |                     else => unreachable, |                 }"
1355,zig/AstGen.zig,2103,"}, |                     else => unreachable, |                 }"
1356,zig/AstGen.zig,2272,".defer_normal, .defer_error => scope = scope.cast(Scope.Defer).?.parent, |             .top => unreachable, |         }"
1357,zig/AstGen.zig,2382,".namespace => break, |             .top => unreachable, |         }"
1358,zig/AstGen.zig,2520,".namespace => break, |             .top => unreachable, |         }"
1359,zig/AstGen.zig,3019,"|             .@""defer"" => unreachable, |             .defer_err_code => unreachable,"
1360,zig/AstGen.zig,3020,".@""defer"" => unreachable, |             .defer_err_code => unreachable, |         }"
1361,zig/AstGen.zig,3023,"} else switch (maybe_unused_result) { |         .none => unreachable, |"
1362,zig/AstGen.zig,3070,"}, |             .namespace => unreachable, |             .top => unreachable,"
1363,zig/AstGen.zig,3071,".namespace => unreachable, |             .top => unreachable, |         }"
1364,zig/AstGen.zig,3140,"}, |             .namespace => unreachable, |             .top => unreachable,"
1365,zig/AstGen.zig,3141,".namespace => unreachable, |             .top => unreachable, |         }"
1366,zig/AstGen.zig,3184,".defer_normal, .defer_error => scope = scope.cast(Scope.Defer).?.parent, |             .namespace => unreachable, |             .top => unreachable,"
1367,zig/AstGen.zig,3185,".namespace => unreachable, |             .top => unreachable, |         }"
1368,zig/AstGen.zig,3389,".inferred_ptr => |inst| .{ inst, true }, |                 else => unreachable, |             };"
1369,zig/AstGen.zig,3495,"}, |         else => unreachable, |     }"
1370,zig/AstGen.zig,3653,".keyword_const => true, |                     else => unreachable, |                 };"
1371,zig/AstGen.zig,3771,"const raw_ptr, const resolve_inferred = switch (variable_rl) { |             .discard => unreachable, |             .typed_ptr => |typed_ptr| .{ typed_ptr.inst, false },"
1372,zig/AstGen.zig,3778,".keyword_const => true, |             else => unreachable, |         };"
1373,zig/AstGen.zig,3846,".sub => .sub_eq, |                     else => unreachable, |                 })),"
1374,zig/AstGen.zig,4368,".ellipsis3 => break :is_var_args true, |                     else => unreachable, |                 }"
1375,zig/AstGen.zig,5392,"else => {}, |             } else unreachable; |             return astgen.failNodeNotes("
1376,zig/AstGen.zig,5648,".keyword_extern => .@""extern"", |                 else => unreachable, |             } else .auto;"
1377,zig/AstGen.zig,5658,".keyword_extern => .@""extern"", |                 else => unreachable, |             } else .auto;"
1378,zig/AstGen.zig,5942,"}, |         else => unreachable, |     }"
1379,zig/AstGen.zig,6073,"}, |         else => unreachable, |     }"
1380,zig/AstGen.zig,6121,".r_brace => break, |                 else => unreachable, |             }"
1381,zig/AstGen.zig,7212,"0b10 => .elem_ptr, |                     0b11 => unreachable, // compile error emitted already |                 };"
1382,zig/AstGen.zig,8887,"big_int.setString(@intFromEnum(base), bytes[prefix_offset..]) catch |err| switch (err) { |                 error.InvalidCharacter => unreachable, // caught in `parseNumberLiteral` |                 er..."
1383,zig/AstGen.zig,8888,"error.InvalidCharacter => unreachable, // caught in `parseNumberLiteral` |                 error.InvalidBase => unreachable, // we only pass 16, 8, 2, see above |                 error.OutOfMemory => ..."
1384,zig/AstGen.zig,8898,"const unsigned_float_number = std.fmt.parseFloat(f128, bytes) catch |err| switch (err) { |                 error.InvalidCharacter => unreachable, // validated by tokenizer |             };"
1385,zig/AstGen.zig,8956,".trailing_underscore => |i| return astgen.failOff(token, @intCast(i), ""trailing digit separator"", .{}), |         .duplicate_period => unreachable, // Validated by tokenizer |         .invalid_charact..."
1386,zig/AstGen.zig,8957,".duplicate_period => unreachable, // Validated by tokenizer |         .invalid_character => unreachable, // Validated by tokenizer |         .invalid_exponent_sign => |i| {"
1387,zig/AstGen.zig,9090,"}, |                 else => unreachable, |             }"
1388,zig/AstGen.zig,10572,".asm_input, |             => unreachable, |"
1389,zig/AstGen.zig,10791,".aligned_var_decl, |             => unreachable, |"
1390,zig/AstGen.zig,11004,"|                     else => unreachable, // that's all the values from `primitives`. |                 } else {"
1391,zig/AstGen.zig,11038,".aligned_var_decl, |             => unreachable, |"
1392,zig/AstGen.zig,11251,"|                     else => unreachable, // that's all the values from `primitives`. |                 } else {"
1393,zig/AstGen.zig,11496,"}, |                     .discard => unreachable, |                 }"
1394,zig/AstGen.zig,13514,".coerced_ty => _ = try gz.addUnNode(.ret_node, operand, node), |             else => unreachable, |         }"
1395,zig/AstGen.zig,13834,"|             else => unreachable, |         };"
1396,zig/AstRlAnnotate.zig,126,"}, |         else => unreachable, |     }"
1397,zig/AstRlAnnotate.zig,146,".asm_input, |         => unreachable, |"
1398,zig/AstRlAnnotate.zig,203,"}, |                 else => unreachable, |             }"
1399,zig/AstRlAnnotate.zig,356,"=> ri.have_ptr, // always use result ptr for frames |                 else => unreachable, |             };"
1400,zig/ErrorBundle.zig,465,"// The ensureUnusedCapacity call above guarantees this. |         const notes_start = wip.reserveNotes(@intCast(other_list.len)) catch unreachable; |         for (notes_start.., other_list) |note, mes..."
1401,zig/ErrorBundle.zig,468,"// This line can cause `wip.extra.items` to be resized. |             const note_index = @intFromEnum(wip.addOtherMessage(other, message) catch unreachable); |             wip.extra.items[note] = note..."
1402,zig/ErrorBundle.zig,484,"// The ensureUnusedCapacity calls above guarantees this. |             wip.root_list.appendAssumeCapacity(wip.addOtherMessage(other, other_msg) catch unreachable); |         }"
1403,zig/LibCDirs.zig,255,".macabi, |         => unreachable, |     }"
1404,zig/LibCInstallation.zig,235,"var env_map = std.process.getEnvMap(allocator) catch |err| switch (err) { |         error.Unexpected => unreachable, // WASI-only |         else => |e| return e,"
1405,zig/LibCInstallation.zig,566,"var env_map = std.process.getEnvMap(allocator) catch |err| switch (err) { |         error.Unexpected => unreachable, // WASI-only |         else => |e| return e,"
1406,zig/Parse.zig,63,"if (p.nodes.len == node_index) { |         p.nodes.resize(p.gpa, p.nodes.len - 1) catch unreachable; |     } else {"
1407,zig/Parse.zig,2409,"switch (inits.len) { |             0 => unreachable, |             1 => return p.addNode(.{"
1408,zig/Parse.zig,2832,"switch (inits.len) { |                         0 => unreachable, |                         1 => return p.addNode(.{"
1409,zig/WindowsSdk.zig,154,"const key_wtf16le_len: usize = std.unicode.wtf8ToWtf16Le(key_wtf16le_buf[0..], key) catch |err| switch (err) { |                 error.InvalidWtf8 => unreachable, |             };"
1410,zig/WindowsSdk.zig,179,"var subkey_wtf16le_buf: [RegistryWtf16Le.key_name_max_len]u16 = undefined; |             const subkey_wtf16le_len: usize = std.unicode.wtf8ToWtf16Le(subkey_wtf16le_buf[0..], subkey) catch unreachable;..."
1411,zig/WindowsSdk.zig,186,"var value_name_wtf16le_buf: [RegistryWtf16Le.value_name_max_len]u16 = undefined; |             const value_name_wtf16le_len: usize = std.unicode.wtf8ToWtf16Le(value_name_wtf16le_buf[0..], value_name) ..."
1412,zig/WindowsSdk.zig,205,"var subkey_wtf16le_buf: [RegistryWtf16Le.key_name_max_len]u16 = undefined; |             const subkey_wtf16le_len: usize = std.unicode.wtf8ToWtf16Le(subkey_wtf16le_buf[0..], subkey) catch unreachable;..."
1413,zig/WindowsSdk.zig,212,"var value_name_wtf16le_buf: [RegistryWtf16Le.value_name_max_len]u16 = undefined; |             const value_name_wtf16le_len: usize = std.unicode.wtf8ToWtf16Le(value_name_wtf16le_buf[0..], value_name) ..."
1414,zig/WindowsSdk.zig,227,"var absolute_path_wtf16le_buf: [RegistryWtf16Le.value_name_max_len]u16 = undefined; |             const absolute_path_wtf16le_len: usize = std.unicode.wtf8ToWtf16Le(absolute_path_wtf16le_buf[0..], abs..."
1415,zig/WindowsSdk.zig,301,".SUCCESS => std.debug.assert(value_wtf16le_buf_size != 0), |             .MORE_DATA => unreachable, // We are only reading length |             .FILE_NOT_FOUND => return error.ValueNameNotFound,"
1416,zig/WindowsSdk.zig,303,".FILE_NOT_FOUND => return error.ValueNameNotFound, |             .INVALID_PARAMETER => unreachable, // We didn't combine RRF.SUBKEY_WOW6464KEY and RRF.SUBKEY_WOW6432KEY |             else => return er..."
1417,zig/WindowsSdk.zig,311,"|         const value_wtf16le_buf: []u16 = try allocator.alloc(u16, std.math.divCeil(u32, value_wtf16le_buf_size, 2) catch unreachable); |         errdefer allocator.free(value_wtf16le_buf);"
1418,zig/WindowsSdk.zig,328,".SUCCESS => {}, |             .MORE_DATA => unreachable, // Calculated first time length should be enough, even overestimated |             .FILE_NOT_FOUND => return error.ValueNameNotFound,"
1419,zig/WindowsSdk.zig,330,".FILE_NOT_FOUND => return error.ValueNameNotFound, |             .INVALID_PARAMETER => unreachable, // We didn't combine RRF.SUBKEY_WOW6464KEY and RRF.SUBKEY_WOW6432KEY |             else => return er..."
1420,zig/WindowsSdk.zig,370,".FILE_NOT_FOUND => return error.ValueNameNotFound, |             .INVALID_PARAMETER => unreachable, // We didn't combine RRF.SUBKEY_WOW6464KEY and RRF.SUBKEY_WOW6432KEY |             else => return er..."
1421,zig/WindowsSdk.zig,500,".{version_key_name}, |         ) catch unreachable; |         const key = key: for ([_]bool{ true, false }) |wow6432node| {"
1422,zig/WindowsSdk.zig,684,"error.OutOfMemory => |e| return e, |                 error.InvalidWtf8 => unreachable, |                 error.EnvironmentVariableNotFound => break :method3,"
1423,zig/WindowsSdk.zig,765,"|             writer.writeAll(entry.name) catch unreachable; |             writer.writeByte(std.fs.path.sep) catch unreachable;"
1424,zig/WindowsSdk.zig,766,"writer.writeAll(entry.name) catch unreachable; |             writer.writeByte(std.fs.path.sep) catch unreachable; |             writer.writeAll(""state.json"") catch unreachable;"
1425,zig/WindowsSdk.zig,767,"writer.writeByte(std.fs.path.sep) catch unreachable; |             writer.writeAll(""state.json"") catch unreachable; |"
1426,zig/WindowsSdk.zig,832,".x86_64 => ""x64"", |             else => unreachable, |         });"
1427,zig/WindowsSdk.zig,875,"|             const config_subkey = std.fmt.bufPrint(config_subkey_buf[0..], ""Software\\Microsoft\\VisualStudio\\{s}_Config"", .{vs_version}) catch unreachable; |"
1428,zig/WindowsSdk.zig,917,".x86_64 => ""x64"", |                 else => unreachable, |             });"
1429,zig/WindowsSdk.zig,984,".x86_64 => ""amd64"", |             else => unreachable, |         });"
1430,zig/Zir.zig,3302,"0b10 => .@""else"", |                     0b11 => unreachable, |                 };"
1431,zig/Zir.zig,3471,"if (flags.addrspace_cast) return ""@addrSpaceCast""; |             unreachable; |         }"
1432,zig/Zir.zig,4015,"}, |         else => unreachable, |     }"
1433,zig/Zir.zig,4093,"switch (tags[@intFromEnum(inst)]) { |         .declaration => unreachable, |"
1434,zig/Zir.zig,4332,"switch (extended.opcode) { |                 .value_placeholder => unreachable, |"
1435,zig/Zir.zig,4445,"const fields_per_u32 = 32 / bits_per_field; |                     const bit_bags_count = std.math.divCeil(usize, fields_len, fields_per_u32) catch unreachable; |                     var cur_bit_bag: u..."
1436,zig/Zir.zig,4673,".field_call => Inst.FieldCall, |                 else => unreachable, |             }, inst_data.payload_index);"
1437,zig/Zir.zig,4826,"}, |         else => unreachable, |     };"
1438,zig/Zir.zig,4837,"}, |         else => unreachable, |     }"
1439,zig/Zir.zig,4924,"}, |         else => unreachable, |     };"
1440,zig/Zir.zig,5146,"=> {}, // tracked in order, as the owner instructions of explicit container types |             else => unreachable, // assertion failure; not trackable |         },"
1441,zig/Zir.zig,5148,"}, |         else => unreachable, // assertion failure; not trackable |     }"
1442,zig/Zir.zig,5180,"}, |         else => unreachable, |     }"
1443,zig/Zoir.zig,119,".int_literal_neg => false, |                         else => unreachable, |                     },"
1444,zig/ZonGen.zig,105,"switch (node_tags[node]) { |         .root => unreachable, |         .@""usingnamespace"" => unreachable,"
1445,zig/ZonGen.zig,106,".root => unreachable, |         .@""usingnamespace"" => unreachable, |         .test_decl => unreachable,"
1446,zig/ZonGen.zig,107,".@""usingnamespace"" => unreachable, |         .test_decl => unreachable, |         .container_field_init => unreachable,"
1447,zig/ZonGen.zig,108,".test_decl => unreachable, |         .container_field_init => unreachable, |         .container_field_align => unreachable,"
1448,zig/ZonGen.zig,109,".container_field_init => unreachable, |         .container_field_align => unreachable, |         .container_field => unreachable,"
1449,zig/ZonGen.zig,110,".container_field_align => unreachable, |         .container_field => unreachable, |         .fn_decl => unreachable,"
1450,zig/ZonGen.zig,111,".container_field => unreachable, |         .fn_decl => unreachable, |         .global_var_decl => unreachable,"
1451,zig/ZonGen.zig,112,".fn_decl => unreachable, |         .global_var_decl => unreachable, |         .local_var_decl => unreachable,"
1452,zig/ZonGen.zig,113,".global_var_decl => unreachable, |         .local_var_decl => unreachable, |         .simple_var_decl => unreachable,"
1453,zig/ZonGen.zig,114,".local_var_decl => unreachable, |         .simple_var_decl => unreachable, |         .aligned_var_decl => unreachable,"
1454,zig/ZonGen.zig,115,".simple_var_decl => unreachable, |         .aligned_var_decl => unreachable, |         .@""defer"" => unreachable,"
1455,zig/ZonGen.zig,116,".aligned_var_decl => unreachable, |         .@""defer"" => unreachable, |         .@""errdefer"" => unreachable,"
1456,zig/ZonGen.zig,117,".@""defer"" => unreachable, |         .@""errdefer"" => unreachable, |         .switch_case => unreachable,"
1457,zig/ZonGen.zig,118,".@""errdefer"" => unreachable, |         .switch_case => unreachable, |         .switch_case_inline => unreachable,"
1458,zig/ZonGen.zig,119,".switch_case => unreachable, |         .switch_case_inline => unreachable, |         .switch_case_one => unreachable,"
1459,zig/ZonGen.zig,120,".switch_case_inline => unreachable, |         .switch_case_one => unreachable, |         .switch_case_inline_one => unreachable,"
1460,zig/ZonGen.zig,121,".switch_case_one => unreachable, |         .switch_case_inline_one => unreachable, |         .switch_range => unreachable,"
1461,zig/ZonGen.zig,122,".switch_case_inline_one => unreachable, |         .switch_range => unreachable, |         .asm_output => unreachable,"
1462,zig/ZonGen.zig,123,".switch_range => unreachable, |         .asm_output => unreachable, |         .asm_input => unreachable,"
1463,zig/ZonGen.zig,124,".asm_output => unreachable, |         .asm_input => unreachable, |         .for_range => unreachable,"
1464,zig/ZonGen.zig,125,".asm_input => unreachable, |         .for_range => unreachable, |         .assign => unreachable,"
1465,zig/ZonGen.zig,126,".for_range => unreachable, |         .assign => unreachable, |         .assign_destructure => unreachable,"
1466,zig/ZonGen.zig,127,".assign => unreachable, |         .assign_destructure => unreachable, |         .assign_shl => unreachable,"
1467,zig/ZonGen.zig,128,".assign_destructure => unreachable, |         .assign_shl => unreachable, |         .assign_shl_sat => unreachable,"
1468,zig/ZonGen.zig,129,".assign_shl => unreachable, |         .assign_shl_sat => unreachable, |         .assign_shr => unreachable,"
1469,zig/ZonGen.zig,130,".assign_shl_sat => unreachable, |         .assign_shr => unreachable, |         .assign_bit_and => unreachable,"
1470,zig/ZonGen.zig,131,".assign_shr => unreachable, |         .assign_bit_and => unreachable, |         .assign_bit_or => unreachable,"
1471,zig/ZonGen.zig,132,".assign_bit_and => unreachable, |         .assign_bit_or => unreachable, |         .assign_bit_xor => unreachable,"
1472,zig/ZonGen.zig,133,".assign_bit_or => unreachable, |         .assign_bit_xor => unreachable, |         .assign_div => unreachable,"
1473,zig/ZonGen.zig,134,".assign_bit_xor => unreachable, |         .assign_div => unreachable, |         .assign_sub => unreachable,"
1474,zig/ZonGen.zig,135,".assign_div => unreachable, |         .assign_sub => unreachable, |         .assign_sub_wrap => unreachable,"
1475,zig/ZonGen.zig,136,".assign_sub => unreachable, |         .assign_sub_wrap => unreachable, |         .assign_sub_sat => unreachable,"
1476,zig/ZonGen.zig,137,".assign_sub_wrap => unreachable, |         .assign_sub_sat => unreachable, |         .assign_mod => unreachable,"
1477,zig/ZonGen.zig,138,".assign_sub_sat => unreachable, |         .assign_mod => unreachable, |         .assign_add => unreachable,"
1478,zig/ZonGen.zig,139,".assign_mod => unreachable, |         .assign_add => unreachable, |         .assign_add_wrap => unreachable,"
1479,zig/ZonGen.zig,140,".assign_add => unreachable, |         .assign_add_wrap => unreachable, |         .assign_add_sat => unreachable,"
1480,zig/ZonGen.zig,141,".assign_add_wrap => unreachable, |         .assign_add_sat => unreachable, |         .assign_mul => unreachable,"
1481,zig/ZonGen.zig,142,".assign_add_sat => unreachable, |         .assign_mul => unreachable, |         .assign_mul_wrap => unreachable,"
1482,zig/ZonGen.zig,143,".assign_mul => unreachable, |         .assign_mul_wrap => unreachable, |         .assign_mul_sat => unreachable,"
1483,zig/ZonGen.zig,144,".assign_mul_wrap => unreachable, |         .assign_mul_sat => unreachable, |"
1484,zig/ZonGen.zig,268,".block, .block_semicolon => node_datas[node].rhs - node_datas[node].lhs, |                 else => unreachable, |             };"
1485,zig/ZonGen.zig,295,"else |                 unreachable; |"
1486,zig/ZonGen.zig,517,"}, |         else => unreachable, |     }"
1487,zig/ZonGen.zig,555,"// Node must represent a string |         else => unreachable, |     }"
1488,zig/ZonGen.zig,661,"big_int.setString(@intFromEnum(base), num_without_prefix) catch |err| switch (err) { |                 error.InvalidCharacter => unreachable, // caught in `parseNumberLiteral` |                 error...."
1489,zig/ZonGen.zig,662,"error.InvalidCharacter => unreachable, // caught in `parseNumberLiteral` |                 error.InvalidBase => unreachable, // we only pass 16, 8, 2, see above |                 error.OutOfMemory => ..."
1490,zig/ZonGen.zig,673,"const unsigned_num = std.fmt.parseFloat(f128, num_bytes) catch |err| switch (err) { |                 error.InvalidCharacter => unreachable, // validated by tokenizer |             };"
1491,zig/ZonGen.zig,808,".trailing_underscore => |i| try zg.addErrorTokOff(token, @intCast(i), ""trailing digit separator"", .{}), |         .duplicate_period => unreachable, // Validated by tokenizer |         .invalid_charact..."
1492,zig/ZonGen.zig,809,".duplicate_period => unreachable, // Validated by tokenizer |         .invalid_character => unreachable, // Validated by tokenizer |         .invalid_exponent_sign => |i| {"
1493,zig/c_builtins.zig,150,"if (ty == 2 or ty == 3) return 0; |     unreachable; | }"
1494,zig/c_builtins.zig,247,"pub inline fn __builtin_assume(cond: bool) void { |     if (!cond) unreachable; | }"
1495,zig/c_builtins.zig,251,"pub inline fn __builtin_unreachable() noreturn { |     unreachable; | }"
1496,zig/c_translation.zig,108,".pointer => |ptr_info| ptr_info, |         else => unreachable, |     };"
1497,zig/c_translation.zig,430,".@""fn"" => return a(b), |             else => unreachable, // return type will be a compile error otherwise |         }"
1498,zig/c_translation.zig,568,".int => return @divTrunc(a_casted, b_casted), |             else => unreachable, |         }"
1499,zig/c_translation.zig,584,"}, |             else => unreachable, |         }"
1500,zig/llvm/BitcodeReader.zig,88,"}, |             else => unreachable, |         };"
1501,zig/llvm/BitcodeReader.zig,243,".block_len => operands.appendAssumeCapacity(try bc.read32Bits()), |         .abbrev_op => unreachable, |     };"
1502,zig/llvm/Builder.zig,392,".vararg_function => .vararg, |             else => unreachable, |         };"
1503,zig/llvm/Builder.zig,405,"}, |             else => unreachable, |         }"
1504,zig/llvm/Builder.zig,415,"=> return builder.typeExtraData(Type.Function, item.data).ret, |             else => unreachable, |         }"
1505,zig/llvm/Builder.zig,430,".scalable_vector => .scalable, |             else => unreachable, |         };"
1506,zig/llvm/Builder.zig,445,".packed_structure => .@""packed"", |             else => unreachable, |         };"
1507,zig/llvm/Builder.zig,458,"return switch (self) { |             .void, .label, .token, .metadata, .none, .x86_amx => unreachable, |             .i1 => 1,"
1508,zig/llvm/Builder.zig,474,".vararg_function, |                     => unreachable, |                     .integer => @intCast(item.data),"
1509,zig/llvm/Builder.zig,477,".pointer => @panic(""TODO: query data layout""), |                     .target => unreachable, |                     .vector,"
1510,zig/llvm/Builder.zig,486,".named_structure, |                     => unreachable, |                 };"
1511,zig/llvm/Builder.zig,501,".named_structure => builder.typeExtraData(Type.NamedStructure, item.data).body, |             else => unreachable, |         };"
1512,zig/llvm/Builder.zig,515,"=> builder.typeExtraData(Type.Vector, item.data).child, |             else => unreachable, |         };"
1513,zig/llvm/Builder.zig,537,".scalable_vector => .scalable, |                     else => unreachable, |                 },"
1514,zig/llvm/Builder.zig,542,"), |             else => unreachable, |         };"
1515,zig/llvm/Builder.zig,552,"=> builder.typeExtraData(Type.Vector, item.data).len, |             else => unreachable, |         };"
1516,zig/llvm/Builder.zig,570,".scalable_vector => .scalable, |                     else => unreachable, |                 },"
1517,zig/llvm/Builder.zig,583,"), |             else => unreachable, |         };"
1518,zig/llvm/Builder.zig,600,".aggregateLen(builder), |             else => unreachable, |         };"
1519,zig/llvm/Builder.zig,615,".structFields(builder), |             else => unreachable, |         }"
1520,zig/llvm/Builder.zig,636,".childTypeAt(indices, builder), |             else => unreachable, |         };"
